batch_size,threshold,low_rank_mode,compose_mode,device,before_module_name,before_module_params,before_module_shape,before_latency_mean s,before_latency_std s,before_throughput_mean s,before_throughput_std s,before_model_size_mb,after_module_name,after_module_params,after_S_params,after_Vh_params,after_U_params,after_latency_mean s,after_latency_std s,after_throughput_mean s,after_throughput_std s,after_model_size_mb,after_S_shape,after_Vh_shape,after_U_shape
8,0.5,quantile,one_layer,cuda,Conv2d,294912,"[256, 128, 3, 3]",0.06120960004627705,0.021278089475488086,0.0076844000024721025,0.0032953475007382904,1.125,DecomposedConv2d,294912,0,0,294912,0.06054080035537481,0.016827284616633333,0.0074387999484315515,0.002424029433063851,1.125,0,0,"[256, 128, 3, 3]"
8,0.5,quantile,one_layer,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.09683520048856735,0.023038348309578762,0.03849080018699169,0.005997961406682437,2.25,DecomposedConv2d,589824,0,0,589824,0.10203359983861446,0.02982013879662251,0.031244800053536893,0.003320392421921,2.25,0,0,"[256, 256, 3, 3]"
8,0.5,quantile,one_layer,cuda,Conv2d,32768,"[256, 128, 1, 1]",0.04073759950697422,0.011977303716805344,0.007351800031028688,0.003274383142471667,0.125,DecomposedConv2d,32768,0,0,32768,0.05935999974608421,0.019485913814392526,0.007270999951288104,0.0028127600188141933,0.125,0,0,"[256, 128, 1, 1]"
8,0.5,quantile,one_layer,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.07295840047299862,0.034098576929047504,0.030700999777764082,0.0029843936296330273,2.25,DecomposedConv2d,589824,0,0,589824,0.10718880072236062,0.028508177107541017,0.037878399901092055,0.003288947118313563,2.25,0,0,"[256, 256, 3, 3]"
8,0.5,quantile,one_layer,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.06151520051062107,0.025398804566173088,0.03174960026517511,0.004762732373761128,2.25,DecomposedConv2d,589824,0,0,589824,0.06096959952265024,0.024029171221150433,0.03413419974967837,0.004797588859189261,2.25,0,0,"[256, 256, 3, 3]"
8,0.5,quantile,one_layer,cuda,Conv2d,1179648,"[512, 256, 3, 3]",0.06179520022124052,0.020386544243303262,0.01985360002145171,0.003195416533206165,4.5,DecomposedConv2d,1179648,0,0,1179648,0.06349759958684445,0.02822644657988006,0.020594599936157466,0.003961638487169266,4.5,0,0,"[512, 256, 3, 3]"
8,0.5,quantile,one_layer,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.24473120048642158,0.03846950132560802,0.11355560049414634,0.004233953576415183,9.0,DecomposedConv2d,2359296,0,0,2359296,0.23953119963407515,0.0339017504836193,0.1133423998951912,0.003828144109515016,9.0,0,0,"[512, 512, 3, 3]"
8,0.5,quantile,one_layer,cuda,Conv2d,131072,"[512, 256, 1, 1]",0.02662240047939122,0.02749314592595037,0.009766400023363531,0.006029640819174838,0.5,DecomposedConv2d,131072,0,0,131072,0.08636160008609295,0.031528807792081615,0.008726199972443283,0.004486285560435665,0.5,0,0,"[512, 256, 1, 1]"
8,0.5,quantile,one_layer,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.23457119911909102,0.03086821047397102,0.11222099997103215,0.00393693795886895,9.0,DecomposedConv2d,2359296,0,0,2359296,0.22582080066204072,0.03980435118362511,0.11169360056519509,0.003574256472991727,9.0,0,0,"[512, 512, 3, 3]"
8,0.5,quantile,one_layer,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.20319679901003837,0.03859994097869861,0.10964439995586872,0.005489490819451382,9.0,DecomposedConv2d,2359296,0,0,2359296,0.2035711981356144,0.03755256451412521,0.11025800034403802,0.003960670077677258,9.0,0,0,"[512, 512, 3, 3]"
8,0.5,quantile,one_layer,cuda,Linear,5130,"[10, 512]",0.01779840006493032,0.008608009370914469,0.002972000013687648,0.0036586756255536476,0.02,DecomposedLinear,5130,0,0,5120,0.015548800118267536,0.004342624035762529,0.002406999975210056,0.0006677447013879064,0.02,0,0,"[10, 512]"
8,0.5,quantile,two_layers,cuda,Conv2d,9408,"[64, 3, 7, 7]",0.04656000006943941,0.0434563658506826,0.0042939999490045015,0.0037114123876589057,0.036,DecomposedConv2d,6752,0,4704,2048,0.06622079908847808,0.11817741804878097,0.005033199954777956,0.0017703098431667767,0.026,0,"[32, 3, 7, 7]","[64, 32, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.05792799964547157,0.0301285426608552,0.004745800036471337,0.0033980703766848526,0.141,DecomposedConv2d,20480,0,18432,2048,0.10566719938069583,0.1771965338394881,0.006309600011445582,0.003061917127242906,0.078,0,"[32, 64, 3, 3]","[64, 32, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.09214559970423579,0.0361145993062584,0.008346799924038351,0.004692319330074938,0.141,DecomposedConv2d,20480,0,18432,2048,0.0849600002169609,0.02069890684841273,0.019921600120142102,0.0076887032026939734,0.078,0,"[32, 64, 3, 3]","[64, 32, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.12766559980809689,0.008831551021309286,0.01757580004632473,0.0012530509372819425,0.141,DecomposedConv2d,20480,0,18432,2048,0.14856000021100044,0.018568468859288915,0.024744000099599362,0.004145102854182558,0.078,0,"[32, 64, 3, 3]","[64, 32, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.13230720199644566,0.011972288038287532,0.018628000048920512,0.0023100272771753904,0.141,DecomposedConv2d,20480,0,18432,2048,0.17565599903464318,0.0673686967252818,0.02094999994151294,0.003832339159558556,0.078,0,"[32, 64, 3, 3]","[64, 32, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,73728,"[128, 64, 3, 3]",0.13701119981706142,0.015696004024072983,0.01744960006326437,0.0010975270414358093,0.281,DecomposedConv2d,45056,0,36864,8192,0.34247680455446244,0.5436230164852032,0.022894400265067817,0.0035376800198464323,0.172,0,"[64, 64, 3, 3]","[128, 64, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.15634080171585082,0.014819304639031023,0.09793019825592637,0.2229582972923201,0.562,DecomposedConv2d,81920,0,73728,8192,0.25809279829263687,0.2719778210682071,0.027911399956792593,0.00434880250459629,0.312,0,"[64, 128, 3, 3]","[128, 64, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,8192,"[128, 64, 1, 1]",0.14542240053415298,0.023128736962147817,0.017941799806430937,0.0051148643567460505,0.031,DecomposedConv2d,6144,0,2048,4096,0.2327472023665905,0.19074990404877887,0.01949619995430112,0.0027193543544210925,0.023,0,"[32, 64, 1, 1]","[128, 32, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.080086400359869,0.04347390720816666,0.011150599922984838,0.0026265446975426363,0.562,DecomposedConv2d,81920,0,73728,8192,0.07366079986095428,0.014688774393895458,0.00911159988027066,0.0033059767210873534,0.312,0,"[64, 128, 3, 3]","[128, 64, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.06643040012568235,0.03321216418281769,0.01270040008239448,0.00408166146768866,0.562,DecomposedConv2d,81920,0,73728,8192,0.06030879989266395,0.01957675697702217,0.011019400018267334,0.004544288035663623,0.312,0,"[64, 128, 3, 3]","[128, 64, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,294912,"[256, 128, 3, 3]",0.06038879957050085,0.024830338840555223,0.012528200005181133,0.004819215042436243,1.125,DecomposedConv2d,180224,0,147456,32768,0.09347839877009392,0.09834574775263301,0.009157599974423647,0.0037863430798735337,0.688,0,"[128, 128, 3, 3]","[256, 128, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.06326560005545616,0.019961954293051677,0.03397320033982396,0.004036576048789607,2.25,DecomposedConv2d,327680,0,294912,32768,0.1986975997686386,0.26449915353090825,0.025927400030195714,0.003490059490978547,1.25,0,"[128, 256, 3, 3]","[256, 128, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,32768,"[256, 128, 1, 1]",0.03391360007226467,0.0057162214557935475,0.00797219998203218,0.0006428554894102248,0.125,DecomposedConv2d,24576,0,8192,16384,0.1628080014139414,0.19799711799107808,0.014431600086390972,0.0009728835413309699,0.094,0,"[64, 128, 1, 1]","[256, 64, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.08577279970049859,0.0057174459830293045,0.03437920026481152,0.00031453216041837115,2.25,DecomposedConv2d,327680,0,294912,32768,0.05896959993988275,0.016107571976966488,0.025944599881768227,0.0025301126918533647,1.25,0,"[128, 256, 3, 3]","[256, 128, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.08008639886975288,0.01710686614290142,0.03461999986320734,0.0004527729168059629,2.25,DecomposedConv2d,327680,0,294912,32768,0.061894400790333745,0.014718746283283733,0.02541479989886284,0.0025076755382856994,1.25,0,"[128, 256, 3, 3]","[256, 128, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,1179648,"[512, 256, 3, 3]",0.10002559907734394,0.023255568691387278,0.023960800003260375,0.000638882356079045,4.5,DecomposedConv2d,720896,0,589824,131072,0.12527040019631386,0.11764566173490634,0.019306600093841553,0.0003643345627062622,2.75,0,"[256, 256, 3, 3]","[512, 256, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.19766560196876526,0.03301542156331518,0.10378640033304691,0.001261306413542283,9.0,DecomposedConv2d,1310720,0,1179648,131072,0.23167039901018144,0.21134898658020917,0.07579040005803109,0.0013314403429917755,5.0,0,"[256, 512, 3, 3]","[512, 256, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,131072,"[512, 256, 1, 1]",0.04296799986623227,0.03239637211143831,0.01082179993391037,0.0006488531089277956,0.5,DecomposedConv2d,98304,0,32768,65536,0.17256479933857918,0.23208155298013405,0.01584359984844923,0.0009289864463661265,0.375,0,"[128, 256, 1, 1]","[512, 128, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.2153488017618656,0.016277132168878782,0.11000799983739853,0.0008584004583867344,9.0,DecomposedConv2d,1310720,0,1179648,131072,0.18567839860916138,0.016095509687880573,0.07601679973304272,0.0006600279177168229,5.0,0,"[256, 512, 3, 3]","[512, 256, 1, 1]"
8,0.5,quantile,two_layers,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.21753119975328444,0.01910504885810219,0.10844159983098507,0.0017914750451282857,9.0,DecomposedConv2d,1310720,0,1179648,131072,0.14614719823002814,0.026246895635601963,0.07440779991447925,0.00862192961721896,5.0,0,"[256, 512, 3, 3]","[512, 256, 1, 1]"
8,0.5,quantile,two_layers,cuda,Linear,5130,"[10, 512]",0.04952160008251667,0.012114181173736192,0.0024527999688871206,0.0006648002063932985,0.02,DecomposedLinear,4186,0,4096,80,0.024766400177031755,0.007158003907240171,0.003310800006147474,0.0007765597313686692,0.016,0,"[8, 512]","[10, 8]"
8,0.5,quantile,three_layers,cuda,Conv2d,9408,"[64, 3, 7, 7]",0.021665600035339592,0.0025030765760802134,0.003179199993610382,0.0006735679229116861,0.036,DecomposedConv2d,6784,32,4704,2048,0.04727840013802052,0.010876072709415357,0.008326000021770596,0.0049710046792333104,0.026,"[32, 1, 1]","[32, 3, 7, 7]","[64, 32, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.0945263996720314,0.025212393020178962,0.010043600015342236,0.0022890476785809924,0.141,DecomposedConv2d,20512,32,18432,2048,0.08639679998159408,0.014994664687502981,0.01675000002142042,0.004916891794822368,0.078,"[32, 1, 1]","[32, 64, 3, 3]","[64, 32, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.048252799548208714,0.011955637483361136,0.005554599966853857,0.002409002481320221,0.141,DecomposedConv2d,20512,32,18432,2048,0.07896960005164147,0.016158686949942366,0.006546000041998923,0.0027461424387383647,0.078,"[32, 1, 1]","[32, 64, 3, 3]","[64, 32, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.08087040036916733,0.012134557188654062,0.009787399997003376,0.003040120588664718,0.141,DecomposedConv2d,20512,32,18432,2048,0.07878879941999913,0.010123954027904844,0.006402199948206544,0.0012464146573923302,0.078,"[32, 1, 1]","[32, 64, 3, 3]","[64, 32, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.041806400194764136,0.006903642488286428,0.0038650000235065816,0.0004196949028818718,0.141,DecomposedConv2d,20512,32,18432,2048,0.07853759974241256,0.011324393334202931,0.005901799933053553,0.002661654941735682,0.078,"[32, 1, 1]","[32, 64, 3, 3]","[64, 32, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,73728,"[128, 64, 3, 3]",0.04709280021488667,0.01578887388442194,0.0044153999886475505,0.0038418695823018395,0.281,DecomposedConv2d,45120,64,36864,8192,0.09037439972162246,0.024396677258687147,0.008609800064004958,0.005574374800813052,0.172,"[64, 1, 1]","[64, 64, 3, 3]","[128, 64, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.09376320019364356,0.02983047206478287,0.012968799937516451,0.004817513973235092,0.562,DecomposedConv2d,81984,64,73728,8192,0.0853231992572546,0.01755655500855333,0.020391800068318845,0.00574920149826691,0.313,"[64, 1, 1]","[64, 128, 3, 3]","[128, 64, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,8192,"[128, 64, 1, 1]",0.04181600054726005,0.021187150556092015,0.0028075999987777324,0.0035085292753600245,0.031,DecomposedConv2d,6176,32,2048,4096,0.08447359949350357,0.04696641883878063,0.004547000036109239,0.0021956247575294946,0.024,"[32, 1, 1]","[32, 64, 1, 1]","[128, 32, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.08620159961283207,0.03250631765874035,0.017182600032538176,0.0030441108366408465,0.562,DecomposedConv2d,81984,64,73728,8192,0.11711679995059968,0.0561497854351168,0.009298000019043684,0.003168535944169099,0.313,"[64, 1, 1]","[64, 128, 3, 3]","[128, 64, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.0794784002006054,0.02037369927245278,0.016545000299811364,0.0034907909535482357,0.562,DecomposedConv2d,81984,64,73728,8192,0.08758080042898655,0.023520634565742948,0.020371000142768027,0.005607579887970445,0.313,"[64, 1, 1]","[64, 128, 3, 3]","[128, 64, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,294912,"[256, 128, 3, 3]",0.06383519992232323,0.025849893339409055,0.013330199941992759,0.0048467408240037745,1.125,DecomposedConv2d,180352,128,147456,32768,0.08437280058860779,0.02281722110748841,0.009133200044743717,0.005448514662752839,0.688,"[128, 1, 1]","[128, 128, 3, 3]","[256, 128, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.07031520064920187,0.025013801952113522,0.03688759999349713,0.0039038607799173185,2.25,DecomposedConv2d,327808,128,294912,32768,0.16577279940247536,0.025211975794398656,0.02341040000319481,0.002305141298854687,1.25,"[128, 1, 1]","[128, 256, 3, 3]","[256, 128, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,32768,"[256, 128, 1, 1]",0.035883199982345106,0.006775627172262426,0.0022997999971266837,0.00048383379105878285,0.125,DecomposedConv2d,24640,64,8192,16384,0.13873759880661965,0.007127849045732303,0.016581600066274405,0.0006825721679739346,0.094,"[64, 1, 1]","[64, 128, 1, 1]","[256, 64, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.052948799729347226,0.010378351642250165,0.029139399901032446,0.0005650772817650036,2.25,DecomposedConv2d,327808,128,294912,32768,0.059684800170362,0.016808198992346476,0.023642199859023095,0.0025814355778694133,1.25,"[128, 1, 1]","[128, 256, 3, 3]","[256, 128, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.05397279988974333,0.011096856433237259,0.029156599938869477,0.0007587400785158655,2.25,DecomposedConv2d,327808,128,294912,32768,0.061630400083959105,0.020150926922678673,0.022314599994570018,0.0006923342006863902,1.25,"[128, 1, 1]","[128, 256, 3, 3]","[256, 128, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,1179648,"[512, 256, 3, 3]",0.07684800028800964,0.045868879281470716,0.02088220017030835,0.0035658233540036607,4.5,DecomposedConv2d,721152,256,589824,131072,0.08952800016850233,0.035861174801681925,0.01795840016566217,0.003449359986686887,2.751,"[256, 1, 1]","[256, 256, 3, 3]","[512, 256, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.23312640115618705,0.04461899231709681,0.11363620050251484,0.004224373430986074,9.0,DecomposedConv2d,1310976,256,1179648,131072,0.164164799451828,0.025016485692107442,0.07843579947948456,0.004068445604839471,5.001,"[256, 1, 1]","[256, 512, 3, 3]","[512, 256, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,131072,"[512, 256, 1, 1]",0.05497119943611324,0.020749753403488776,0.0053203999763354656,0.0008178165449049813,0.5,DecomposedConv2d,98432,128,32768,65536,0.05979840010404587,0.03843934464797443,0.008612800063565374,0.005408344384217255,0.375,"[128, 1, 1]","[128, 256, 1, 1]","[512, 128, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.1906991995871067,0.020424819355469647,0.10642999969422817,0.0023359337085145705,9.0,DecomposedConv2d,1310976,256,1179648,131072,0.1562640003859997,0.019163030477212843,0.07611899897456169,0.003090666125776367,5.001,"[256, 1, 1]","[256, 512, 3, 3]","[512, 256, 1, 1]"
8,0.5,quantile,three_layers,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.21666240096092224,0.016450491015320368,0.10863559953868389,0.003523958227162479,9.0,DecomposedConv2d,1310976,256,1179648,131072,0.19965120181441307,0.043891660243118524,0.07709000036120414,0.0035278847269601837,5.001,"[256, 1, 1]","[256, 512, 3, 3]","[512, 256, 1, 1]"
8,0.5,quantile,three_layers,cuda,Linear,5130,"[10, 512]",0.042641600128263235,0.015194547349179228,0.002751599985640496,0.0008547410711122531,0.02,DecomposedLinear,4194,8,4096,80,0.030856000259518623,0.006809671320535032,0.00386699999216944,0.0008085106284986146,0.016,[8],"[8, 512]","[10, 8]"
8,0.9,quantile,one_layer,cuda,Conv2d,9408,"[64, 3, 7, 7]",0.022438400145620107,0.0042006338476386785,0.003534800000488758,0.0027288752007880207,0.036,DecomposedConv2d,9408,0,0,9408,0.0397280003875494,0.01642160875673216,0.0027537999907508493,0.0004236724784366372,0.036,0,0,"[64, 3, 7, 7]"
8,0.9,quantile,one_layer,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.07031839992851019,0.013017864020343606,0.008511800016276539,0.0007099459129127873,0.141,DecomposedConv2d,36864,0,0,36864,0.07208159938454628,0.004107090593272542,0.00818840004503727,0.0005944743862957421,0.141,0,0,"[64, 64, 3, 3]"
8,0.9,quantile,one_layer,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.051032000407576564,0.017461778900177253,0.009154599951580166,0.0014076318784812382,0.141,DecomposedConv2d,36864,0,0,36864,0.049407999776303765,0.01680659943046555,0.005008799990173429,0.0023325685069815064,0.141,0,0,"[64, 64, 3, 3]"
8,0.9,quantile,one_layer,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.05026560015976429,0.01955414382707417,0.005866000021342188,0.0037803601491723376,0.141,DecomposedConv2d,36864,0,0,36864,0.05392960049211979,0.02645043199721641,0.004530000011436641,0.0017271773581690989,0.141,0,0,"[64, 64, 3, 3]"
8,0.9,quantile,one_layer,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.04180959966033697,0.006600207535780971,0.003900800016708672,0.00040506910403940234,0.141,DecomposedConv2d,36864,0,0,36864,0.040849600173532966,0.004149703845840834,0.003997000039089471,0.0005349136505253999,0.141,0,0,"[64, 64, 3, 3]"
8,0.9,quantile,one_layer,cuda,Conv2d,73728,"[128, 64, 3, 3]",0.07549280077219009,0.004703905919018337,0.0029495999915525317,0.00019950099686134,0.281,DecomposedConv2d,73728,0,0,73728,0.03647359982132912,0.00424050801444805,0.0030830000061541794,0.000313455261380721,0.281,0,0,"[128, 64, 3, 3]"
8,0.9,quantile,one_layer,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.04541120044887066,0.0040286446695585315,0.0101303999312222,0.0003190094342681693,0.562,DecomposedConv2d,147456,0,0,147456,0.08747519962489606,0.022815058160124687,0.011793200066313148,0.005029532324446789,0.562,0,0,"[128, 128, 3, 3]"
8,0.9,quantile,one_layer,cuda,Conv2d,8192,"[128, 64, 1, 1]",0.04805599991232157,0.02412361703448463,0.008017199978348799,0.004316563063796562,0.031,DecomposedConv2d,8192,0,0,8192,0.06861120071262121,0.019049125213249637,0.008643199957441538,0.0031616287510184264,0.031,0,0,"[128, 64, 1, 1]"
8,0.9,quantile,one_layer,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.04512159992009401,0.0037500736344950325,0.00994000001810491,0.00046083568759264795,0.562,DecomposedConv2d,147456,0,0,147456,0.048771199956536296,0.00480755588610077,0.013080800138413905,0.003255036384111111,0.562,0,0,"[128, 128, 3, 3]"
8,0.9,quantile,one_layer,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.04905280005186796,0.007126363728717922,0.013997599948197603,0.002205240762075015,0.562,DecomposedConv2d,147456,0,0,147456,0.05432639941573143,0.013484402785889036,0.015226599993184209,0.0004518552657417981,0.562,0,0,"[128, 128, 3, 3]"
8,0.9,quantile,one_layer,cuda,Conv2d,294912,"[256, 128, 3, 3]",0.04557920005172491,0.005224202679358742,0.006364199938252569,0.0005533714349793943,1.125,DecomposedConv2d,294912,0,0,294912,0.045929599553346634,0.004014898093772898,0.0066631999099627135,0.0008087506952905216,1.125,0,0,"[256, 128, 3, 3]"
8,0.9,quantile,one_layer,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.08758239969611167,0.0049875616124188385,0.032276600040495394,0.0027057938079651086,2.25,DecomposedConv2d,589824,0,0,589824,0.05569919999688864,0.011854949632632058,0.029230600129812954,0.0007575807861806778,2.25,0,0,"[256, 256, 3, 3]"
8,0.9,quantile,one_layer,cuda,Conv2d,32768,"[256, 128, 1, 1]",0.06612320076674223,0.0057660166748404965,0.0060790000483393666,0.004406918286697559,0.125,DecomposedConv2d,32768,0,0,32768,0.05050239972770214,0.029693153179680236,0.004601800040109083,0.006823889743691134,0.125,0,0,"[256, 128, 1, 1]"
8,0.9,quantile,one_layer,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.07326559945940972,0.029557835399045496,0.03668880015611649,0.004564641767924925,2.25,DecomposedConv2d,589824,0,0,589824,0.10550879910588265,0.024899994767800665,0.03859380027279258,0.0047817755045616046,2.25,0,0,"[256, 256, 3, 3]"
8,0.9,quantile,one_layer,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.0667055994272232,0.017129774633215078,0.029395199939608575,0.0008318688742371545,2.25,DecomposedConv2d,589824,0,0,589824,0.09010080061852932,0.006565541218854534,0.03425800008699298,0.0016015424925838182,2.25,0,0,"[256, 256, 3, 3]"
8,0.9,quantile,one_layer,cuda,Conv2d,1179648,"[512, 256, 3, 3]",0.06448320019990206,0.032882238264694184,0.018951200041919948,0.002738869080870255,4.5,DecomposedConv2d,1179648,0,0,1179648,0.05207839980721474,0.010157635787569905,0.018356799986213444,0.0011438662018702004,4.5,0,0,"[512, 256, 3, 3]"
8,0.9,quantile,one_layer,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.22312640249729157,0.026884308521079023,0.10902340076863766,0.001398968968268998,9.0,DecomposedConv2d,2359296,0,0,2359296,0.21391839981079103,0.015434142978370674,0.11009039990603924,0.0026406845775909264,9.0,0,0,"[512, 512, 3, 3]"
8,0.9,quantile,one_layer,cuda,Conv2d,131072,"[512, 256, 1, 1]",0.026623999886214732,0.016355600128755112,0.00750899997074157,0.0030510053234392353,0.5,DecomposedConv2d,131072,0,0,131072,0.025622399849817158,0.0184823894008125,0.005177200003527105,0.0008842670494970953,0.5,0,0,"[512, 256, 1, 1]"
8,0.9,quantile,one_layer,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.22064639925956725,0.035269210983822415,0.11135139912366868,0.0044957310213790055,9.0,DecomposedConv2d,2359296,0,0,2359296,0.21477599889039994,0.01575059167853601,0.11016920059919358,0.0034883322999010643,9.0,0,0,"[512, 512, 3, 3]"
8,0.9,quantile,one_layer,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.22156479880213736,0.035034767086729875,0.1097113996744156,0.000669560227373291,9.0,DecomposedConv2d,2359296,0,0,2359296,0.21283199787139892,0.017360351978505217,0.10848020017147064,0.003638962313414083,9.0,0,0,"[512, 512, 3, 3]"
8,0.9,quantile,one_layer,cuda,Linear,5130,"[10, 512]",0.025574399903416634,0.01667064414122482,0.002327399991918355,0.0004986722232463488,0.02,DecomposedLinear,5130,0,0,5120,0.018079999927431346,0.005205879737584969,0.0022680000052787363,0.0006193209210929047,0.02,0,0,"[10, 512]"
8,0.9,quantile,two_layers,cuda,Conv2d,9408,"[64, 3, 7, 7]",0.021521600242704154,0.004814447229408024,0.0027274000109173357,0.0005125079672341202,0.036,DecomposedConv2d,1688,0,1176,512,0.06461759973317385,0.11088160042396353,0.004719399963505566,0.0009839254854204565,0.006,0,"[8, 3, 7, 7]","[64, 8, 1, 1]"
8,0.9,quantile,two_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.07686079926788807,0.012768348930039914,0.006555200018920004,0.0018912652927188553,0.141,DecomposedConv2d,5120,0,4608,512,0.16448479928076268,0.1638859189194477,0.01552559998817742,0.001072265920061765,0.02,0,"[8, 64, 3, 3]","[64, 8, 1, 1]"
8,0.9,quantile,two_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.03479679971933365,0.004288446319881817,0.00400640006409958,0.0002368608641402427,0.141,DecomposedConv2d,5120,0,4608,512,0.0752191998064518,0.01484139985894733,0.008210199978202581,0.00529055012358633,0.02,0,"[8, 64, 3, 3]","[64, 8, 1, 1]"
8,0.9,quantile,two_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.058555200695991516,0.017942820653429038,0.008649000013247133,0.0005743404457688483,0.141,DecomposedConv2d,5120,0,4608,512,0.1383679986000061,0.005372485884283491,0.012435000156983733,0.004692290737197522,0.02,0,"[8, 64, 3, 3]","[64, 8, 1, 1]"
8,0.9,quantile,two_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.08124799989163875,0.02091418947570597,0.008198600029572845,0.0008054418348210106,0.141,DecomposedConv2d,5120,0,4608,512,0.07125120013952255,0.007801251743841372,0.0049427999765612185,0.001363378108889008,0.02,0,"[8, 64, 3, 3]","[64, 8, 1, 1]"
8,0.9,quantile,two_layers,cuda,Conv2d,73728,"[128, 64, 3, 3]",0.041475200280547145,0.0058156153050091435,0.00605900005903095,0.0035431868895834232,0.281,DecomposedConv2d,11264,0,9216,2048,0.1748832009732723,0.19352182726620107,0.014843999966979026,0.0011648973938063179,0.043,0,"[16, 64, 3, 3]","[128, 16, 1, 1]"
